Polling District,Polling Station,Polling Station Postcode,Property,UPRN
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"64, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596069
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"63, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596068
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"62, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596067
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"61, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596066
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"60, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596065
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"59, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596064
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"58, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596063
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"57A, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596062
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"57, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596061
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"56A, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596060
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"56, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596059
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"55A, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596058
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"55, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596057
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"54, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596056
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"53, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596055
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"52, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596054
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"51, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596053
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"50, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596052
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"49, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596051
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"48, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596050
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"47, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596049
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"46, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596048
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"45, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596047
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"44, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596046
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"43, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596045
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"42, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596044
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"41, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596043
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"40, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596042
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"39, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596041
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"38, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596040
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"37, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596039
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"36, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596038
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"35, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596037
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"34, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596036
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"33, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596035
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"32, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596034
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"31, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596033
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"30, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596032
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"29, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596031
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"28, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596030
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"27, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596029
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"26, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596028
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"25, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596027
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"24, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596026
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"23, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596025
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"22, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596024
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"21, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596023
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"20, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596022
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"19, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596021
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"18, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596020
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"17, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596019
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"16, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596018
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"15, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596017
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"14, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596016
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"13, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596015
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"12, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596014
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"11, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596013
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"10, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596012
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"8, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596010
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"7, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596009
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"6, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596008
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"5, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596007
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"4, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596006
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"3, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596005
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"2, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596004
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"1, MAPLE CRESCENT, TREFECHAN, MERTHYR TYDFIL, CF48 2EH",100100596003
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"23, HIGH TREES, TREFECHAN, MERTHYR TYDFIL, CF48 2LE",200002938273
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"22, HIGH TREES, TREFECHAN, MERTHYR TYDFIL, CF48 2LE",200002938272
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"21, HIGH TREES, TREFECHAN, MERTHYR TYDFIL, CF48 2LE",200002938271
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"20, HIGH TREES, TREFECHAN, MERTHYR TYDFIL, CF48 2LE",200002938270
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"19, HIGH TREES, TREFECHAN, MERTHYR TYDFIL, CF48 2LE",200002938268
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"18, HIGH TREES, TREFECHAN, MERTHYR TYDFIL, CF48 2LE",200002938267
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"17, HIGH TREES, TREFECHAN, MERTHYR TYDFIL, CF48 2LE",200002938266
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"16, HIGH TREES, TREFECHAN, MERTHYR TYDFIL, CF48 2LE",200002938265
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"DWR GWYN, 15, HIGH TREES, TREFECHAN, MERTHYR TYDFIL, CF48 2LE",10034653240
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"14, HIGH TREES, TREFECHAN, MERTHYR TYDFIL, CF48 2LE",200002938263
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"12, HIGH TREES, TREFECHAN, MERTHYR TYDFIL, CF48 2LE",200002938262
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"11, HIGH TREES, TREFECHAN, MERTHYR TYDFIL, CF48 2LE",200002938261
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"10, HIGH TREES, TREFECHAN, MERTHYR TYDFIL, CF48 2LE",200002938260
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"9, HIGH TREES, TREFECHAN, MERTHYR TYDFIL, CF48 2LE",200002938280
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"8, HIGH TREES, TREFECHAN, MERTHYR TYDFIL, CF48 2LE",200002938279
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"7, HIGH TREES, TREFECHAN, MERTHYR TYDFIL, CF48 2LE",200002938278
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"6, HIGH TREES, TREFECHAN, MERTHYR TYDFIL, CF48 2LE",200002938277
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"5, HIGH TREES, TREFECHAN, MERTHYR TYDFIL, CF48 2LE",200002938276
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"4, HIGH TREES, TREFECHAN, MERTHYR TYDFIL, CF48 2LE",200002938275
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"3, HIGH TREES, TREFECHAN, MERTHYR TYDFIL, CF48 2LE",200002938274
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"2, HIGH TREES, TREFECHAN, MERTHYR TYDFIL, CF48 2LE",200002938269
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"1, HIGH TREES, TREFECHAN, MERTHYR TYDFIL, CF48 2LE",200002938259
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"4, THE COPSE, TREFECHAN, MERTHYR TYDFIL, CF48 2EN",100100596480
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"3, THE COPSE, TREFECHAN, MERTHYR TYDFIL, CF48 2EN",100100596479
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"2, THE COPSE, TREFECHAN, MERTHYR TYDFIL, CF48 2EN",100100596478
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"1, THE COPSE, TREFECHAN, MERTHYR TYDFIL, CF48 2EN",100100596477
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"38, LINDEN WAY, TREFECHAN, MERTHYR TYDFIL, CF48 2EL",100100596002
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"37, LINDEN WAY, TREFECHAN, MERTHYR TYDFIL, CF48 2EL",100100596001
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"36, LINDEN WAY, TREFECHAN, MERTHYR TYDFIL, CF48 2EL",100100596000
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"35, LINDEN WAY, TREFECHAN, MERTHYR TYDFIL, CF48 2EL",100100595999
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"34, LINDEN WAY, TREFECHAN, MERTHYR TYDFIL, CF48 2EL",100100595998
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"33, LINDEN WAY, TREFECHAN, MERTHYR TYDFIL, CF48 2EL",100100595997
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"32, LINDEN WAY, TREFECHAN, MERTHYR TYDFIL, CF48 2EL",100100595996
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"31, LINDEN WAY, TREFECHAN, MERTHYR TYDFIL, CF48 2EL",100100595995
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"30, LINDEN WAY, TREFECHAN, MERTHYR TYDFIL, CF48 2EL",100100595994
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"29, LINDEN WAY, TREFECHAN, MERTHYR TYDFIL, CF48 2EL",100100595993
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"28, LINDEN WAY, TREFECHAN, MERTHYR TYDFIL, CF48 2EL",100100595992
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"27, LINDEN WAY, TREFECHAN, MERTHYR TYDFIL, CF48 2EL",100100595991
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"26, LINDEN WAY, TREFECHAN, MERTHYR TYDFIL, CF48 2EL",100100595990
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"25, LINDEN WAY, TREFECHAN, MERTHYR TYDFIL, CF48 2EL",100100595989
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"24, LINDEN WAY, TREFECHAN, MERTHYR TYDFIL, CF48 2EL",100100595988
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"23, LINDEN WAY, TREFECHAN, MERTHYR TYDFIL, CF48 2EL",100100595987
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"22, LINDEN WAY, TREFECHAN, MERTHYR TYDFIL, CF48 2EL",100100595986
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"21, LINDEN WAY, TREFECHAN, MERTHYR TYDFIL, CF48 2EL",100100595985
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"20, LINDEN WAY, TREFECHAN, MERTHYR TYDFIL, CF48 2EL",100100595984
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"19, LINDEN WAY, TREFECHAN, MERTHYR TYDFIL, CF48 2EL",100100595983
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"18, LINDEN WAY, TREFECHAN, MERTHYR TYDFIL, CF48 2EL",100100595982
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"17, LINDEN WAY, TREFECHAN, MERTHYR TYDFIL, CF48 2EL",100100595981
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"16, LINDEN WAY, TREFECHAN, MERTHYR TYDFIL, CF48 2EL",100100595980
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"15, LINDEN WAY, TREFECHAN, MERTHYR TYDFIL, CF48 2EL",100100595979
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"14, LINDEN WAY, TREFECHAN, MERTHYR TYDFIL, CF48 2EL",100100595978
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"13, LINDEN WAY, TREFECHAN, MERTHYR TYDFIL, CF48 2EL",100100595977
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"12, LINDEN WAY, TREFECHAN, MERTHYR TYDFIL, CF48 2EL",100100595976
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"11, LINDEN WAY, TREFECHAN, MERTHYR TYDFIL, CF48 2EL",100100595975
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"10, LINDEN WAY, TREFECHAN, MERTHYR TYDFIL, CF48 2EL",100100595974
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"9, LINDEN WAY, TREFECHAN, MERTHYR TYDFIL, CF48 2EL",100100595973
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"8, LINDEN WAY, TREFECHAN, MERTHYR TYDFIL, CF48 2EL",100100595972
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"7, LINDEN WAY, TREFECHAN, MERTHYR TYDFIL, CF48 2EL",100100595971
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"6, LINDEN WAY, TREFECHAN, MERTHYR TYDFIL, CF48 2EL",100100595970
KC,"TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL",CF48 2EU,"5, LINDEN WAY, TREFECHAN, MERTHYR TYDFIL, CF48 2EL",100100595969
